Type,PU Volt,Angle (Deg),Gen MW,Gen Mvar,Load MW,Load Mvar,Gen Mvar(max),Gen Mvar(min),"Slack yes,no",Slack Weight
3.0,1.0473334946861244,3.400749081537841,0.0,,1.5303668432872302,0.5030072564812649,,,0.0,0.0
3.0,1.0483384473911663,-0.1231839632144053,0.0,,-0.13086938599333509,0.21093364992450933,,,0.0,0.0
2.0,1.049989212791339,4.166182118700923,1.1616489998424462e-07,,1.129503482550356,0.817759076164173,40.0,-40.0,0.0,0.0
3.0,1.0495553949210727,2.023959299067869,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0494130969493154,3.80326876600247,0.5000000407866206,,0.5215816780812792,0.3104849213232279,20.0,-20.0,0.0,0.0
2.0,1.049800285037664,1.0835900629929216,0.4799999992428195,,1.0112193334523387,0.34982175462679466,10.0,-10.0,0.0,0.0
2.0,1.0499999822472836,-1.915687587646668,4.370308613865635,,3.7090779343171567,1.2401776669315119,30.0,-30.0,0.0,0.0
2.0,1.0499999821745325,-1.870241670704956,4.916602848053292,,1.4688158046548847,0.5894064457782853,40.0,-40.0,0.0,0.0
2.0,1.0499772083264447,-1.882885972466948,5.240002447341244,,2.331329622936187,0.9329021866501221,40.0,-40.0,0.0,0.0
2.0,1.0497671836751117,-2.076821008587272,0.8299973073917423,,0.7501827560194727,0.38514407550342417,10.0,-10.0,0.0,0.0
2.0,1.0499439804496058,-1.723533964940354,0.09650202489459789,,1.5623679055594435,0.5135254969989803,10.0,-10.0,0.0,0.0
2.0,1.0497767496367176,-1.9736069740632316,0.44062020869032614,,1.7453186339845843,0.7061789284782496,40.0,-40.0,0.0,0.0
2.0,1.0461136326936982,-7.027909129513996,0.24999999941682025,,3.1562487245173,1.0374087877398972,10.0,-10.0,0.0,0.0
3.0,1.0448526577036472,-6.694403877928685,0.0,,6.968827608384621,2.330573832766939,,,0.0,0.0
2.0,1.0499969264309628,5.545221207566435,7.382835540901474e-08,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0474584632154886,-4.803550325778806,0.0,,2.511893361039215,0.8256194216779015,,,0.0,0.0
3.0,1.0499999972997496,-1.5686052802551909,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999991113082,5.660113943092628,15.800000106726838,,-3.4798047093978277,6.582790593312163e-17,40.0,-40.0,0.0,0.0
2.0,1.0499658762998076,-2.8102188017001986,12.029999587321123,,8.887769214114057,3.0218715891491392,50.0,-50.0,0.0,0.0
2.0,1.04999662041121,-4.25348652020436,0.8299999133129807,,1.2509266241978745,0.4111596981188944,20.0,-20.0,0.0,0.0
2.0,1.049999849189286,-2.015590075061846,2.199998497533347,,1.7977098757594436,0.590878661885198,30.0,-30.0,0.0,0.0
2.0,1.0499998613780794,-1.7092049950650956,1.2406393278344055e-06,,0.28737602900663717,0.4926670468541234,20.0,-20.0,0.0,0.0
2.0,1.0469643826367034,-6.303357295344296,2.299999954839146,,7.0026910418808574,2.3088668683810414,10.0,-10.0,0.0,0.0
3.0,1.0497994676331734,3.669047411036155,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999978506098,-1.2940105148904722e-06,18.01000109623348,,1.9529600256916115,0.641906918494537,70.0,-70.0,0.0,0.0
2.0,1.049849875999174,-1.9620164925186985,10.73653358005001,,11.529628312809825,3.98442149851036,30.0,-30.0,0.0,0.0
2.0,1.0495518986918628,-2.540239423905663,0.5699994300973378,,3.145235590847396,1.0658381043721543,20.0,-20.0,0.0,0.0
3.0,1.0497257613763646,-1.9792136532296976,0.0,,1.4191470958756214,0.46645109332506096,,,0.0,0.0
3.0,1.0475537175777565,-2.182218241648848,0.0,,10.790443880623089,3.7832671376721576,,,0.0,0.0
2.0,1.0494864688776862,-2.1672858037352114,1.1199948878267143,,1.7888371785472763,0.5879623473414939,10.0,-10.0,0.0,0.0
3.0,1.049309655099567,-1.5818282916246722,0.0,,2.492148668926232,0.8476310534807431,,,0.0,0.0
3.0,1.0499999929922703,4.17471345372199,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499999948933605,5.660113930582628,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499967970267798,5.545221635800954,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049999991873079,3.6680852199226552,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049989146468873,-4.253446954555763,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0479359002082802,-6.703934346858159,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0469643757069025,-6.303357254656647,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0469643795562442,-6.3033572780934986,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.04696438205851,-6.303357292611157,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0495518925886786,-2.540239393635765,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.049999932908027,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0490182890744633,-1.2896549153673171,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0484354653493826,-1.2655107743065437,2.224108143477132e-09,,1.838838801172193,0.6043970859314558,10.0,-10.0,0.0,0.0
2.0,1.0484360758928477,-0.1094565116198103,1.2412867900957122e-11,,1.5621209069726694,0.6399811423087445,20.0,-20.0,0.0,0.0
3.0,1.047346352767522,2.937364190985018,0.0,,1.5321795407229117,0.5036030613158718,,,0.0,0.0
3.0,1.0482110316233155,-0.5709155370976164,0.0,,-0.007250021314165025,0.21118349778810505,,,0.0,0.0
2.0,1.049989177589145,3.670819576347804,4.774481749533117e-10,,1.3217543122475426,0.8184596403348071,40.0,-40.0,0.0,0.0
3.0,1.0494820849740238,1.5544876074812743,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0493888034321572,3.3155315392062907,0.5000000001704816,,0.5620155382796616,0.3108526862308178,20.0,-20.0,0.0,0.0
2.0,1.0496775228942856,0.6406631543889492,0.4799999999981069,,1.0186478534668948,0.349357113828846,10.0,-10.0,0.0,0.0
2.0,1.0499999997036047,-1.8963215410435723,4.447388496368935,,3.7267366758626634,1.2411731827647066,30.0,-30.0,0.0,0.0
2.0,1.0499999999349066,-1.8519674994457933,5.107313985900878,,1.5609297417949008,0.5902211313161414,40.0,-40.0,0.0,0.0
2.0,1.0499999990538478,-1.881578238106672,5.240000011608327,,2.422994770254342,0.9340071958241641,40.0,-40.0,0.0,0.0
2.0,1.0497619259985138,-2.082762549440388,0.8299999919899861,,0.823891156932298,0.3856002731014674,10.0,-10.0,0.0,0.0
2.0,1.0499657561468303,-1.698753246175901,0.45056982317499,,1.5642185077914652,0.5141337605376544,10.0,-10.0,0.0,0.0
2.0,1.0498933273385944,-1.954765344008313,1.2761237047211729,,1.8048332144918577,0.7043407005310613,40.0,-40.0,0.0,0.0
2.0,1.0461301162773669,-7.190076741187023,0.24999999999876887,,3.1599872555723887,1.0386375834744224,10.0,-10.0,0.0,0.0
3.0,1.0448428718173155,-6.887566560167427,0.0,,6.995926456170528,2.330866081702779,,,0.0,0.0
2.0,1.0499970779135637,5.069986647742962,3.0349930606246985e-10,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0474859891556747,-4.859656078585624,0.0,,2.514868662467258,0.8265973559654153,,,0.0,0.0
3.0,1.0499999999593288,-1.7854196934789055,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999962009794,5.18372911104002,15.80000000043999,,-3.286708379998698,-6.181889818417068e-19,40.0,-40.0,0.0,0.0
2.0,1.049992144064374,-2.831481374015931,12.029999998482316,,8.971012353752695,3.0220843168638054,50.0,-50.0,0.0,0.0
2.0,1.049972711062091,-4.47895229726176,0.8299999997022935,,1.252408328727645,0.41164671084640164,20.0,-20.0,0.0,0.0
2.0,1.049999999821679,-2.0080390567078426,2.199999994726827,,1.793977548041465,0.58965190508898,30.0,-30.0,0.0,0.0
2.0,1.0499999997920473,-1.8705951480603007,1.0644874759552306e-08,,0.48038462259302805,0.4931974490547493,20.0,-20.0,0.0,0.0
2.0,1.0470344746889635,-6.39553272178525,2.299999999832448,,7.008950455831134,2.3100110816913175,10.0,-10.0,0.0,0.0
3.0,1.0498319222275907,3.241355791306289,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999999781773,-2.2195391137800746e-07,18.01000000427992,,1.955273278651899,0.6426672479738414,70.0,-70.0,0.0,0.0
2.0,1.0499089635103809,-1.9503255614161656,10.969999775642146,,11.681014775119285,3.99639493880767,30.0,-30.0,0.0,0.0
2.0,1.0495595556279762,-2.541208675141053,0.5699999978486724,,3.1780666126166772,1.0671005742218649,20.0,-20.0,0.0,0.0
3.0,1.0497415414121547,-1.9795322334240608,0.0,,1.4208280551259034,0.46700359791208207,,,0.0,0.0
3.0,1.047532977732661,-2.2003694475677804,0.0,,11.010647566992215,3.794776737007639,,,0.0,0.0
2.0,1.0494768034419355,-2.1813593577618278,1.1199999881965137,,1.7755868123310317,0.5836071625784153,10.0,-10.0,0.0,0.0
3.0,1.0493477122826993,-1.8407705974112183,0.0,,2.506658911484169,0.8467811793121881,,,0.0,0.0
3.0,1.0499999999713832,3.679544859744211,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.049999999981258,5.1837290985300175,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499970774415226,5.069986649305078,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499999999680265,3.240549315761781,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499727042301463,-4.478952261094518,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0479106285141804,-6.897049250264408,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470344746626488,-6.39553272163058,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470344746772642,-6.395532721719662,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470344746867748,-6.395532721774891,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049559555610151,-2.5412086750525886,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499997339543787,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0491021411454793,-1.591475102145158,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.048483502333054,-1.6051796921351953,5.945738123928728e-07,,1.8437077799754331,0.6059974418725337,10.0,-10.0,0.0,0.0
2.0,1.0483643139526788,-0.5572991317890402,9.024368867137078e-10,,1.6308092889543204,0.6396275018248208,20.0,-20.0,0.0,0.0
3.0,1.047354504620864,2.4874173975191614,0.0,,1.5362365302218188,0.5049365292790402,,,0.0,0.0
3.0,1.0481613460931671,-0.9906108349671152,0.0,,0.1130215678070141,0.21174268110187364,,,0.0,0.0
2.0,1.0499891220405817,3.190799279890242,3.277812614386432e-08,,1.5023294508783192,0.818292382311222,40.0,-40.0,0.0,0.0
3.0,1.0494599231145585,1.105951030890662,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0493640727410407,2.8412013509187584,0.5000000117181796,,0.6081543949688677,0.3116757791192337,20.0,-20.0,0.0,0.0
2.0,1.0496229209204908,0.2202631295529427,0.4799999998203179,,1.02427100681716,0.348581683342984,10.0,-10.0,0.0,0.0
2.0,1.0499999885180342,-1.8827312252080717,4.510009692066872,,3.738161525560336,1.2402695807117177,30.0,-30.0,0.0,0.0
2.0,1.0499999961914404,-1.8390794845495708,5.248146261085406,,1.6154823888039693,0.5902409696597924,40.0,-40.0,0.0,0.0
2.0,1.049999956274848,-1.8895056704009736,5.240001032979195,,2.468520574320378,0.93648031159464,40.0,-40.0,0.0,0.0
2.0,1.0497566062236054,-2.088721528772902,0.8299995753539404,,0.8620095247230237,0.386621286773279,10.0,-10.0,0.0,0.0
2.0,1.0499805419812345,-1.6804393117365617,0.7454918464913233,,1.568360331834561,0.5154951122670677,10.0,-10.0,0.0,0.0
2.0,1.0499802461716548,-1.9419123088390144,2.037790781952704,,1.8779935738609703,0.7053402122074875,40.0,-40.0,0.0,0.0
2.0,1.0460883902707272,-7.339081801566713,0.24999999986154678,,3.168354444124253,1.0413877453564546,10.0,-10.0,0.0,0.0
3.0,1.044772381935623,-7.063195117518104,0.0,,7.01440384355161,2.329463352354365,,,0.0,0.0
2.0,1.049993432657198,4.60638845024749,2.076300401035903e-08,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.047476017616575,-4.9131740522782055,0.0,,2.5215276704252583,0.8287860660374694,,,0.0,0.0
3.0,1.0499999988247068,-1.9730399890304573,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999957875068,4.718733066776045,15.800000030055946,,-3.054104029857225,4.795835139771399e-19,40.0,-40.0,0.0,0.0
2.0,1.0499933894597184,-2.852538960704043,12.029999907977373,,9.030878557649809,3.0197847027650044,50.0,-50.0,0.0,0.0
2.0,1.0498769118680018,-4.683436999561366,0.8299999827388876,,1.2557245245799888,0.4127366917127271,20.0,-20.0,0.0,0.0
2.0,1.0499999987811397,-2.0044417889328394,2.1999996923884915,,1.7968310036345607,0.5905897905872642,30.0,-30.0,0.0,0.0
2.0,1.049999988076484,-1.99937429714696,0.19067238568989991,,0.675252015498684,0.4928825607306424,20.0,-20.0,0.0,0.0
2.0,1.0470587242548943,-6.481726501537208,2.2999999896840864,,7.015424433066218,2.3115536051034153,10.0,-10.0,0.0,0.0
3.0,1.0498620862822554,2.8283726977022114,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999998575844,-8.757065722681602e-07,18.01000027256967,,1.9604505590868282,0.6443689377608562,70.0,-70.0,0.0,0.0
2.0,1.0499306153903394,-1.9549854475726116,10.969995990636757,,11.770494046245796,3.9944548088907514,30.0,-30.0,0.0,0.0
2.0,1.0495574277754671,-2.5451233505547517,0.5699998685690504,,3.2086083370834113,1.0699261019807416,20.0,-20.0,0.0,0.0
3.0,1.049739397529509,-1.9871742812787463,0.0,,1.4245902020193923,0.46824015579732,,,0.0,0.0
3.0,1.0475247680065405,-2.213028947990401,0.0,,11.138924209766683,3.7918990723776265,,,0.0,0.0
2.0,1.0494703238608598,-2.191916901284801,1.1199994314868442,,1.7753151066622939,0.5835178572438141,10.0,-10.0,0.0,0.0
3.0,1.0493659546017864,-2.0750145759374194,0.0,,2.515854882273722,0.8449517632384884,,,0.0,0.0
3.0,1.0499999981304795,3.1996953477112675,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499999995677851,4.718733054266048,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499934159966906,4.606388505381831,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499999978874988,2.827710985286908,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.04987677693845,-4.68343628525511,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0478244407153834,-7.072629920328859,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047058722561404,-6.481726491586872,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470587235017863,-6.481726497316666,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470587241135307,-6.481726500868427,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049557426555955,-2.5451233445034065,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499995921127196,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.049258866106806,-1.712701292303908,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0488151939452852,-1.6761376527700576,0.37942430422853257,,1.8653591963557985,0.613113918291369,10.0,-10.0,0.0,0.0
2.0,1.0483144447651394,-0.9267233917377736,4.592423090552213e-09,,1.7903794097134438,0.6751847357330162,20.0,-20.0,0.0,0.0
3.0,1.047336521568501,2.0688614404191945,0.0,,1.5542771856531281,0.5108662059663203,,,0.0,0.0
3.0,1.0481501437868652,-1.2912944397090147,0.0,,0.23222000019180386,0.21422926222054298,,,0.0,0.0
2.0,1.0499889770570814,2.7460458690719998,1.834010924758632e-07,,1.7868317005838068,0.8615090860035515,40.0,-40.0,0.0,0.0
3.0,1.0494652432240217,0.7300901080667989,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0493416660327917,2.3990416839925617,0.5000000663687781,,0.6610820425409588,0.3153359155804875,20.0,-20.0,0.0,0.0
2.0,1.0495765396020411,-0.0967997796212139,0.4799999990873867,,1.112937483390428,0.37524002051910826,10.0,-10.0,0.0,0.0
2.0,1.0499999512113487,-1.8099439065144824,4.990143919994562,,3.9731280251554084,1.314198504341523,30.0,-30.0,0.0,0.0
2.0,1.0499999838254894,-1.7667934367781466,5.725615182104747,,1.7307770449890818,0.6196364038739289,40.0,-40.0,0.0,0.0
2.0,1.0499853522720888,-1.8809492253140567,5.619985246372218,,2.5113735191206485,0.9474777838505851,40.0,-40.0,0.0,0.0
2.0,1.0497103683009914,-2.103090979874521,0.8299987247436149,,0.8907069374074211,0.39116153905856943,10.0,-10.0,0.0,0.0
2.0,1.0499997249088806,-1.5853360600581423,2.1545889619910086,,1.5867782302389657,0.5215487827233946,10.0,-10.0,0.0,0.0
2.0,1.0499925988755148,-1.8731344405151669,2.6681720340087094,,1.9803623379286628,0.7195516134686538,40.0,-40.0,0.0,0.0
2.0,1.0460533541956163,-7.704841758467747,0.24999999929597083,,3.2055617293867953,1.053617188619108,10.0,-10.0,0.0,0.0
3.0,1.0445759957543863,-7.450946516136872,0.0,,7.428988755535961,2.459973473871966,,,0.0,0.0
2.0,1.049991057785188,4.182175458175384,1.1583534300015758e-07,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0473907074246478,-5.109305683607364,0.0,,2.5511390036853037,0.8385188406132006,,,0.0,0.0
3.0,1.0499669633990525,-2.0217380114040586,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999880570667,4.293312647423039,15.800000167695705,,-2.8527674592740904,-3.2325599311891346e-21,40.0,-40.0,0.0,0.0
2.0,1.049977996074542,-2.946394424489959,12.029999599825038,,9.60557755308365,3.195266479202485,50.0,-50.0,0.0,0.0
2.0,1.049934613072824,-4.979932442957027,0.8299999231195963,,1.2704710125191354,0.4175836279055363,20.0,-20.0,0.0,0.0
2.0,1.0499999514891163,-1.9782444692850436,2.19999881744082,,1.8309240515139658,0.6017956335223267,30.0,-30.0,0.0,0.0
2.0,1.0499999911750768,-1.933952039498952,1.5476835069991532,,0.9444736148771391,0.5219248676522986,20.0,-20.0,0.0,0.0
2.0,1.047064421568076,-6.77880196264735,2.299999951698405,,7.288498979987038,2.4008894703873582,10.0,-10.0,0.0,0.0
3.0,1.0498766070093295,2.45331854109968,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999971146654,-1.3402649164530852e-06,18.01000151926982,,1.983472933786834,0.6519360263882201,70.0,-70.0,0.0,0.0
2.0,1.049863987694552,-1.9650207443012029,10.969995358004716,,12.569403947670011,4.2375540894795245,30.0,-30.0,0.0,0.0
2.0,1.0495575364414664,-2.543402744140259,0.5699993956121767,,3.259686627327174,1.082490682865959,20.0,-20.0,0.0,0.0
3.0,1.0497116381593865,-1.984209467615512,0.0,,1.4413197488436305,0.47373889192529256,,,0.0,0.0
3.0,1.0473102263924312,-2.279664550770749,0.0,,11.956563411642286,4.0371618242055805,,,0.0,0.0
2.0,1.049389697242507,-2.243592220922512,1.1199986584510746,,1.8302284208310982,0.6015669907737934,10.0,-10.0,0.0,0.0
3.0,1.0492391523407112,-2.2705509791920995,0.0,,2.724543773774052,0.9093100177043617,,,0.0,0.0
3.0,1.04999999030655,2.755191178633046,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499999918373453,4.293312634913039,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049991035927225,4.182175530509373,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499999896295693,2.45272654838865,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049932481615856,-4.9799211598986135,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047861690846754,-7.461105470013388,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047064412686033,-6.7788019107209685,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470644176270036,-6.778801940674193,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470644208360458,-6.778801959204279,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049557528532176,-2.543402704947353,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499999035504162,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0493365334002445,-1.869201392381034,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0492353232163352,-1.7076267492735713,1.2799999892897531,,1.9643962971195763,0.6456658391354202,10.0,-10.0,0.0,0.0
2.0,1.0480584929447834,-1.558072558770658,3.120793196275413e-11,,2.156695146389998,0.7882948913087777,20.0,-20.0,0.0,0.0
3.0,1.0471931500043208,1.313772005452333,0.0,,1.6367980784394032,0.537989511770338,,,0.0,0.0
3.0,1.0479526203761502,-1.7599776945602077,0.0,,0.3335803643560223,0.22560328877292654,,,0.0,0.0
2.0,1.0499887884784378,1.969795009372955,1.6588058232318674e-09,,2.322552621427804,0.9972955704600505,40.0,-40.0,0.0,0.0
3.0,1.049375854780705,0.0769653611141204,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0492927676424098,1.6164298708151226,0.5000000006237076,,0.7496282986270032,0.3320779751831604,20.0,-20.0,0.0,0.0
2.0,1.049354371569769,-0.6514345589891768,0.4799999999944582,,1.37173634498079,0.4582815542769717,10.0,-10.0,0.0,0.0
2.0,1.0499999996724634,-1.6907018679806116,5.75999995178879,,4.6728458708770715,1.542484490458842,30.0,-30.0,0.0,0.0
2.0,1.0499999999201577,-1.5397554476068802,7.162497718578732,,2.0093205273906474,0.7112794694563099,40.0,-40.0,0.0,0.0
2.0,1.049671276852108,-1.9853028715048595,5.619999994593609,,2.6504864351498276,0.9977820110117502,40.0,-40.0,0.0,0.0
2.0,1.0495292837472612,-2.180253194020501,0.8299999962652015,,0.9462903765804919,0.4119293916171223,10.0,-10.0,0.0,0.0
2.0,1.049999999888351,-1.2766370366309976,7.161922781187653,,1.6710246937538518,0.5492392561982686,10.0,-10.0,0.0,0.0
2.0,1.049999999649413,-1.6657338206326524,5.211567934005384,,2.2140436744035323,0.7840166233034053,40.0,-40.0,0.0,0.0
2.0,1.0458862858062998,-8.790758257674087,0.2499999999959597,,3.3757539050374716,1.1095566515812945,10.0,-10.0,0.0,0.0
3.0,1.043886183572348,-8.5702777465631,0.0,,8.696386434501928,2.872440961826966,,,0.0,0.0
2.0,1.049989040940448,3.453875670786802,1.0388961242268277e-09,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0471021575109172,-5.727016035005769,0.0,,2.686586059171443,0.8830381348447741,,,0.0,0.0
3.0,1.0497472141662472,-2.087182901805789,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999961579476,3.564362370189779,15.800000001503504,,-2.7447032199957953,-1.2755698000456938e-18,40.0,-40.0,0.0,0.0
2.0,1.0499959234384473,-3.2455812078779247,12.029999998010478,,11.30253873973976,3.7474244415815203,50.0,-50.0,0.0,0.0
2.0,1.049999999444105,-5.775580648820409,0.8299999995862228,,1.3379238473029818,0.4397543025482426,20.0,-20.0,0.0,0.0
2.0,1.0499999997841287,-1.9199725196649475,2.1999999955059764,,1.9856872148588514,0.6526638253809907,30.0,-30.0,0.0,0.0
2.0,1.0499999999484035,-1.736402425476015,4.442095426921838,,1.3336838664228545,0.6111862057562228,20.0,-20.0,0.0,0.0
2.0,1.0470820517247588,-7.700802679555931,2.299999999720516,,8.196237196381212,2.6987784705610123,10.0,-10.0,0.0,0.0
3.0,1.0498469733571405,1.7827122870767067,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999999949388,-3.1901119416923013e-07,18.010000016253546,,2.0887810209313558,0.686549120779415,70.0,-70.0,0.0,0.0
2.0,1.0495181211174094,-2.062718762422509,10.969999991482016,,14.742119366331904,4.9499453138539,30.0,-30.0,0.0,0.0
2.0,1.0495948832962343,-2.542151750627492,0.5699999966397076,,3.439569915916581,1.1399631198337494,20.0,-20.0,0.0,0.0
3.0,1.0494059101602378,-2.0856151751018954,0.0,,1.5178434175707671,0.4988910055058751,,,0.0,0.0
3.0,1.046667407251311,-2.489346841978696,0.0,,14.14117407899454,4.751375430596923,,,0.0,0.0
2.0,1.049129668323913,-2.417692404089805,1.119999996552491,,2.0783064737643473,0.6831063036166731,10.0,-10.0,0.0,0.0
3.0,1.048652139690585,-2.703690533893421,0.0,,3.3398042261520446,1.108677517283329,,,0.0,0.0
3.0,1.049999999917142,1.979476624630186,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.049999999938226,3.5643623576797787,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499890408468822,3.4538756710964345,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499999999190477,1.7819780411060098,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049998129353793,-5.7755707488368495,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0479408656288305,-8.582822610068593,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470820516645718,-7.70080267920217,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470820516982309,-7.700802679407203,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047082051720196,-7.700802679534322,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0495948832518114,-2.5421517504070543,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.049999147164369,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.049308164434779,-5.744891140937843,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049584661235619,-5.731146886411295,1.279999921228034,,2.0301793086101605,0.6672876694031739,10.0,-10.0,0.0,0.0
2.0,1.0477555284243318,-5.931125726088211,5.313796705650472e-09,,3.0168135919816774,1.0735090622564272,20.0,-20.0,0.0,0.0
3.0,1.0472332245135616,-2.2502612771009303,0.0,,1.6916105961373997,0.5560055151025046,,,0.0,0.0
3.0,1.047710754026045,-5.945797775599172,0.0,,0.37062311899401484,0.23315821226745087,,,0.0,0.0
2.0,1.0499893945487242,-1.8134601567236024,0.8680043189491528,,3.4578629295266508,1.33934642522008,40.0,-40.0,0.0,0.0
3.0,1.0490895954816035,-4.047782831919967,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0498338196885515,-1.7507503436554526,2.2999977011966517,,0.8189150283104873,0.34319848548409904,20.0,-20.0,0.0,0.0
2.0,1.0492227005823769,-4.936774777978473,0.4799999990039606,,2.057165365624052,0.6825654310068304,10.0,-10.0,0.0,0.0
2.0,1.0498520685905903,-4.426565551594352,5.759999651944879,,6.494754563115357,2.1408188173863834,30.0,-30.0,0.0,0.0
2.0,1.0499999954401278,-2.120210408058075,12.452500676007274,,2.6897858708204536,0.9415537236416586,40.0,-40.0,0.0,0.0
2.0,1.0493988580489086,-4.938805632808236,5.619999895787128,,2.742363548521238,1.0311953836554117,40.0,-40.0,0.0,0.0
2.0,1.04981609028754,-4.485490557629057,0.8299998773959619,,0.9807579871222504,0.42572393803415265,10.0,-10.0,0.0,0.0
2.0,1.0499999884134348,-3.1176297269521585,7.899999825453891,,1.7269833802935506,0.5676319870105541,10.0,-10.0,0.0,0.0
